ID,ENTREVISTA,LOCUTOR,FALA_FIEL,FALA_HIGIENIZADA,NOTA_HUMANA,CONFIANCA_IA_FIEL,CONFIANCA_IA_HIGIENIZADA,ECE_FIEL,ECE_HIGIENIZADA
267,Heloisa_Starling,Neif Haddad,é curioso porque quando houve logo depois do 8 de janeiro surgiram 1000 propostas ééé de ééé rediscutir o ensino nas escolas militares rediscutir o artigo 142 da Constituição enfim e outras (.) eu queria saber o que que você pensa sobre ééé repensar o papel das da- da- das Forças Armadas (.) o que que você quer dizer com isso (?).,é curioso porque quando houve logo depois do 8 de janeiro surgiram 1000 propostas de rediscutir o ensino nas escolas militares rediscutir o artigo 142 da Constituição enfim e outras eu queria saber o que que você pensa sobre repensar o papel das da- da- das Forças Armadas o que que você quer dizer com isso (?).,55,11.81640625,10.546875,43.18359375,44.453125
268,Heloisa_Starling,Heloisa Starling,eu eu quero dizer talvez a gente isso três três eixos grandes (.) um nós temos que- as forças armadas têm que apresentar o país e o país tem que discutir ééé qual é o plano de defesa tá (.) como é que nós vamos fazer (.) Qual é o nosso projeto para defesa pras fronteiras pra região lá do do do garimpo ilegal para as populações (.) para para para cuidar das Fronteiras (.) ééé qual é o nosso plano e nós vamos discutir esse plano e porque isso enquadra as forças armadas no lugar delas tá. Então:: essa é a primeira Talvez seja o primeiro eixo (.) e isso significaria um debate na sociedade brasileira em vários níveis pensando a questão da defesa e das Forças Armadas que ia nos ajudar a pensar a democracia aquilo que a gente estava falando a cultura democrática né (.) qual é o lugar dela. a outra coisa é que tem que acabar com essa tem que reescrever pelo menos acabar eu tô sendo radical mas ééé o artigo 142 da Constituição (.) esse artigo lá no poder camuflado o Fábio Vitor mostra que ele faz parte de uma transação no sentido entre o General Leônidas que naquele momento faz a interlocução com os constituintes e o então ééé ééé constituinte Fernando Henrique Cardoso. e ele é deliberadamente ambíguo para permitir (.) por isso o poder camuflado (.) para permitir que a- a- você um poder dar as forças armadas o papel de um poder né (.) como- E permitir que um poder possa chamá-las contra outro poder (.) ora elas não são isso né (.) então:: esse seria o segundo ponto.,eu eu quero dizer talvez a gente isso três três eixos grandes um nós temos que- as forças armadas têm que apresentar o país e o país tem que discutir qual é o plano de defesa tá como é que nós vamos fazer Qual é o nosso projeto para defesa pras fronteiras pra região lá do do do garimpo ilegal para as populações para para para cuidar das Fronteiras qual é o nosso plano e nós vamos discutir esse plano e porque isso enquadra as forças armadas no lugar delas tá. Então essa é a primeira Talvez seja o primeiro eixo e isso significaria um debate na sociedade brasileira em vários níveis pensando a questão da defesa e das Forças Armadas que ia nos ajudar a pensar a democracia aquilo que a gente estava falando a cultura democrática né qual é o lugar dela. a outra coisa é que tem que acabar com essa tem que reescrever pelo menos acabar eu tô sendo radical mas o artigo 142 da Constituição esse artigo lá no poder camuflado o Fábio Vitor mostra que ele faz parte de uma transação no sentido entre o General Leônidas que naquele momento faz a interlocução com os constituintes e o então constituinte Fernando Henrique Cardoso. e ele é deliberadamente ambíguo para permitir por isso o poder camuflado para permitir que a- a- você um poder dar as forças armadas o papel de um poder né como- E permitir que um poder possa chamá-las contra outro poder ora elas não são isso né então esse seria o segundo ponto.,0,37.109375,29.1015625,37.109375,29.1015625
269,Heloisa_Starling,Vera Magalhães,Supremo tá debatendo isso exatamente agora né já são cinco votos a favor dessa interpretação que Vot- hoje é de que não existe esse poder moderador para as Forças Armadas né (?).,Supremo tá debatendo isso exatamente agora né já são cinco votos a favor dessa interpretação que Vot- hoje é de que não existe esse poder moderador para as Forças Armadas né (?).,90,61.71875,61.71875,28.28125,28.28125
270,Heloisa_Starling,Heloisa Starling,é eu não não diria nem que é moder- quer dizer não vou falar isso do supremo deixa ser moderador mas essa coisa da tutela é-.,é eu não não diria nem que é moder- quer dizer não vou falar isso do supremo deixa ser moderador mas essa coisa da tutela é-.,90,18.06640625,18.06640625,71.93359375,71.93359375
271,Heloisa_Starling,Vera Magalhães,pois é.,pois é.,100,5.2978515625,5.2978515625,94.7021484375,94.7021484375
272,Heloisa_Starling,Heloisa Starling,mas eu eu diria que é um poder Tutelar mais do que o moderador porque o moderador no império tá acima né (.) Ele é o- Mas enfim a explicação É essa mesmo. e a outra é realmente como é que nós vamos enquadrar o ensino das escolas militares dentro do ensino que o povo brasileiro que as escolas públicas seguem entendeu (?) porque eles fazem isso à parte (.) isso tem- isso traz um problema muito grande né. Eu vi uma matéria de Um Jornalista ontem anteontem o Guilherme Amado em que ele vai mostrar (.) um outro jornalista também me mostrou o Ruben- Rubens Valente Rubens Valente (.) é (.) Ele me mostrou como como como é que você cria toda uma uma história ideológica como é que você cria uma uma uma história do golpe como uma uma revolução democrática que salvou o Brasil do comunismo e em apostilas né. então:: eu acho que essas três coisas a gente precisa pensar urgente não podemos perder essa oportunidade.,mas eu eu diria que é um poder Tutelar mais do que o moderador porque o moderador no império tá acima né Ele é o- Mas enfim a explicação É essa mesmo. e a outra é realmente como é que nós vamos enquadrar o ensino das escolas militares dentro do ensino que o povo brasileiro que as escolas públicas seguem entendeu (?) porque eles fazem isso à parte isso tem- isso traz um problema muito grande né. Eu vi uma matéria de Um Jornalista ontem anteontem o Guilherme Amado em que ele vai mostrar um outro jornalista também me mostrou o Ruben- Rubens Valente Rubens Valente é Ele me mostrou como como como é que você cria toda uma uma história ideológica como é que você cria uma uma uma história do golpe como uma uma revolução democrática que salvou o Brasil do comunismo e em apostilas né. então eu acho que essas três coisas a gente precisa pensar urgente não podemos perder essa oportunidade.,40,31.4453125,34.1796875,8.5546875,5.8203125
273,Heloisa_Starling,Vera Magalhães,vou pedir licença pr- Paula Miralha porque eu chamo ela depois do intervalo (.) a gente vai rapidinho para intervalo e volta já já e eu abro com El- (..) educação que transforma Bradesco nós estamos de volta com já vivoa que hoje entrevista é historiadora Eloí starlin (.) Quem pergunta para ela agora é a Paula Miralha.,vou pedir licença pr- Paula Miralha porque eu chamo ela depois do intervalo a gente vai rapidinho para intervalo e volta já já e eu abro com El- educação que transforma Bradesco nós estamos de volta com já vivoa que hoje entrevista é historiadora Eloí starlin Quem pergunta para ela agora é a Paula Miralha.,60,26.5625,22.0703125,33.4375,37.9296875
274,Heloisa_Starling,Paula Miraglia,Boa noite Elô (.) ééé eu queria retomar o- a pergunta da Vera quando ela abriu o programa falar um pouco dessa decisão do presidente Lula ééé quando ele fala que ele tá mais interessado em tocar o país pra frente e estabelece uma espécie de veto né a- a movimentações oficiais em relação ao golpe (.) o que que você acha tá por trás disso como motivação (?). então:: é uma deferência ao exército (?) é um receio barra medo (?) é um cálculo político (?) alguma outra coisa (?) o que que tá por trás dessa decisão (?). E eu queria também te perguntar assim como que você avalia as consequências ééé disso ééé do ponto de vista político Quais são as consequências políticas e quais são as consequências na relação com a sociedade civil ééé organizada no Brasil que sempre foi né tradicionalmente um ator tão importante salvaguardando a democracia brasileira (?).,Boa noite Elô eu queria retomar o- a pergunta da Vera quando ela abriu o programa falar um pouco dessa decisão do presidente Lula quando ele fala que ele tá mais interessado em tocar o país pra frente e estabelece uma espécie de veto né a- a movimentações oficiais em relação ao golpe o que que você acha tá por trás disso como motivação (?). então é uma deferência ao exército (?) é um receio barra medo (?) é um cálculo político (?) alguma outra coisa (?) o que que tá por trás dessa decisão (?). E eu queria também te perguntar assim como que você avalia as consequências disso do ponto de vista político Quais são as consequências políticas e quais são as consequências na relação com a sociedade civil organizada no Brasil que sempre foi né tradicionalmente um ator tão importante salvaguardando a democracia brasileira (?).,40,24.12109375,16.30859375,15.87890625,23.69140625
275,Heloisa_Starling,Heloisa Starling,é (.) eu entendo que a sociedade civil tem obrigação de independente do Presidente da República do Estado ela tem que se mobilizar (.) as Universidades ééé para construir né os- a história tá. agora ééé no caso do do presidente Talvez o que o que tem parecido é- o historiador é bom para prever o passado né (.) então:: o que tem parecido é nós pensarmos que de fato é um- teve ali uma uma negociação. e isso é ruim para a democracia porque significa dar à instituição militar às Forças Armadas um patamar (.) ela não negocia com o Presidente da República né. ééé a estratégia pode ser essa quer dizer nós podemos pensar que politicamente ele tem uma avaliação a de que ééé nós nós nós não sabemos o tamanho da destruição que foi produzida dentro das forças armadas o tamanho do bolsonarismo (.) e talvez nesse momento ele tenha agido por- politicamente com esse objetivo quer dizer vamos (.) mas faltou se dar conta né de que ao fazer isso tem consequências pra democracia como eu disse você pensar a questão ééé da cultura democrática e pensar a importância que é o estado brasileiro ééé reconhecer chamar para si também né a república dizer olha aqui é um lugar de memória isso aqui é importante é pensar esse evento é importante. ééé e a terceira coisa é nós pensarmos também o seguinte (.) ao fazer isso nós estamos deixando de entender o que provavelmente é a matriz dessa situação ahn da situação Tutelar das Forças Armadas mas também dessa situação de golpe que nós ééé vivemos no 8 de janeiro ou naquele momento em que eles iam botar um caminhão explodindo no aeroporto de Brasília né na na na na na ao lado do aeroporto um camião com querosene assim um negócio apavorante aí o bolsonaro poderia entrar com o estado de emergência entendeu (?). então:: eu posso pensar que politicamente ele Talvez ele tenha agido dessa forma (.) pra democracia não não foi uma boa solução por essas razões.,é eu entendo que a sociedade civil tem obrigação de independente do Presidente da República do Estado ela tem que se mobilizar as Universidades para construir né os- a história tá. agora no caso do do presidente Talvez o que o que tem parecido é- o historiador é bom para prever o passado né então o que tem parecido é nós pensarmos que de fato é um- teve ali uma uma negociação. e isso é ruim para a democracia porque significa dar à instituição militar às Forças Armadas um patamar ela não negocia com o Presidente da República né. a estratégia pode ser essa quer dizer nós podemos pensar que politicamente ele tem uma avaliação a de que nós nós nós não sabemos o tamanho da destruição que foi produzida dentro das forças armadas o tamanho do bolsonarismo e talvez nesse momento ele tenha agido por- politicamente com esse objetivo quer dizer vamos mas faltou se dar conta né de que ao fazer isso tem consequências pra democracia como eu disse você pensar a questão da cultura democrática e pensar a importância que é o estado brasileiro reconhecer chamar para si também né a república dizer olha aqui é um lugar de memória isso aqui é importante é pensar esse evento é importante. e a terceira coisa é nós pensarmos também o seguinte ao fazer isso nós estamos deixando de entender o que provavelmente é a matriz dessa situação da situação Tutelar das Forças Armadas mas também dessa situação de golpe que nós vivemos no 8 de janeiro ou naquele momento em que eles iam botar um caminhão explodindo no aeroporto de Brasília né na na na na na ao lado do aeroporto um camião com querosene assim um negócio apavorante aí o bolsonaro poderia entrar com o estado de emergência entendeu (?). então eu posso pensar que politicamente ele Talvez ele tenha agido dessa forma pra democracia não não foi uma boa solução por essas razões.,0,72.265625,69.53125,72.265625,69.53125
276,Heloisa_Starling,Vera Magalhães,Tatiana.,Tatiana.,100,4.7119140625,4.7119140625,95.2880859375,95.2880859375
277,Heloisa_Starling,Tatiana Vasconcelos,Eloí (.) logo no começo do livro você descreve as características daquele Golpe de 64 (.) alguns ééé aplicáveis em outros momentos da nossa história mas basicamente você conta dos ingredientes que formam configuram um golpe de estado. eu queria que você Contasse Quais são esses ingredientes aplicáveis ao golpe de 64 (.) E se eles se aplicam à tentativa que a gente teve recentemente com bolsonaro e seus apoiadores inclusive com integrantes das Forças Armadas (?).,Eloí logo no começo do livro você descreve as características daquele Golpe de 64 alguns aplicáveis em outros momentos da nossa história mas basicamente você conta dos ingredientes que formam configuram um golpe de estado. eu queria que você Contasse Quais são esses ingredientes aplicáveis ao golpe de 64 E se eles se aplicam à tentativa que a gente teve recentemente com bolsonaro e seus apoiadores inclusive com integrantes das Forças Armadas (?).,80,49.609375,49.609375,30.390625,30.390625
278,Heloisa_Starling,Heloisa Starling,eu acho que sim (.) Acho que as duas coisas (.) quando a gente pensa no nesse no golpe de estado moderno né ééé Digamos que nós podemos pensar em três camadas em três etapas (.) três quatro etapas tá (.) você- nós temos que conspirar você precisa ter a conspiração é que ahn vai ser grande no período 64 e que no caso de hoje Nós não sabemos a extensão dessa conspiração Como Nós não sabemos a extensão da destruição ahn dentro das Forças Armadas produzidas pelo bolsonarismo né. a segunda etapa é aquilo que eu tava dizendo que é como é que eu crio uma situação de instabilidade ééé institucional de tal maneira que eu- que eu abro a porta para a deposição do Presidente da República. Então:: vamos supor provavelmente ééé no caso do caminhão se se explodisse né você- o bolsonaro teria o argumento para repetir aquilo que Vargas faz em 37 o estado de emergência né (.) e o estado de emergência salvo melhor juízo ele não precisa nem ele não precisa do congresso é mais mais fácil né ééé Ou estado de defesa né. E aí com isso ééé você teria essa essa fase (.) o bolsonaro sempre nas tentativas dele de desestabilização ele tenta fazer um o que a gente chamaria do pronunciamento (.) a sociedade uma fatia da sociedade vai para a rua se pronuncia ééé intervém nós queremos militares queremos a- a intervenção militar ééé ela se coloca no- na posição de que ela representa o povo brasileiro e aí as forças armadas atendem ao pedido. então:: aquela coisa de você ir pra porta do quartel ééé chamar as as forças armadas ou ir pra Rua dizer ééé rezar pr- pneu é é e ir pra rua no no Sete de Setembro isso aí não é a quartelada do Mourão é a- é o pronunciamento (.) mas o efeito é o mesmo (.) eu vou criar uma situação de instabilidade. a terceira etapa é como é que eu ocupo o poder (.) eu deponho o presidente quem vai ocupar o poder como que ele vai ser ocupado que aonde o bolsonaro felizmente não chegou mas que em 64 você tem a primeira racha né A primeira divisão dentro das forças armadas entre duas facções uma radical liderada pelo Costa e Silva ééé que quer aumentar a repressão e a outra com o projeto ééé de Brasil que é da escola superior de guerra que é um projeto que nós podemos concordar ou discordar mas tinha um projeto de como que eles iam ocupar o poder. e a última etapa é a consolidação do Poder no caso de 64 21 anos né (.) Então:: essas seriam as etapas pr- pra gente pensar como que que funciona né o-.,eu acho que sim Acho que as duas coisas quando a gente pensa no nesse no golpe de estado moderno né Digamos que nós podemos pensar em três camadas em três etapas três quatro etapas tá você- nós temos que conspirar você precisa ter a conspiração é que vai ser grande no período 64 e que no caso de hoje Nós não sabemos a extensão dessa conspiração Como Nós não sabemos a extensão da destruição dentro das Forças Armadas produzidas pelo bolsonarismo né. a segunda etapa é aquilo que eu tava dizendo que é como é que eu crio uma situação de instabilidade institucional de tal maneira que eu- que eu abro a porta para a deposição do Presidente da República. Então vamos supor provavelmente no caso do caminhão se se explodisse né você- o bolsonaro teria o argumento para repetir aquilo que Vargas faz em 37 o estado de emergência né e o estado de emergência salvo melhor juízo ele não precisa nem ele não precisa do congresso é mais mais fácil né Ou estado de defesa né. E aí com isso você teria essa essa fase o bolsonaro sempre nas tentativas dele de desestabilização ele tenta fazer um o que a gente chamaria do pronunciamento a sociedade uma fatia da sociedade vai para a rua se pronuncia intervém nós queremos militares queremos a- a intervenção militar ela se coloca no- na posição de que ela representa o povo brasileiro e aí as forças armadas atendem ao pedido. então aquela coisa de você ir pra porta do quartel chamar as as forças armadas ou ir pra Rua dizer rezar pr- pneu é é e ir pra rua no no Sete de Setembro isso aí não é a quartelada do Mourão é a- é o pronunciamento mas o efeito é o mesmo eu vou criar uma situação de instabilidade. a terceira etapa é como é que eu ocupo o poder eu deponho o presidente quem vai ocupar o poder como que ele vai ser ocupado que aonde o bolsonaro felizmente não chegou mas que em 64 você tem a primeira racha né A primeira divisão dentro das forças armadas entre duas facções uma radical liderada pelo Costa e Silva que quer aumentar a repressão e a outra com o projeto de Brasil que é da escola superior de guerra que é um projeto que nós podemos concordar ou discordar mas tinha um projeto de como que eles iam ocupar o poder. e a última etapa é a consolidação do Poder no caso de 64 21 anos né Então essas seriam as etapas pr- pra gente pensar como que que funciona né o-.,0,55.078125,26.171875,55.078125,26.171875
279,Heloisa_Starling,Vera Magalhães,o o governo não fez nada oficial (.) Mas enfim a imprensa tá cumprindo um papel nesses 60 anos do golpe trazendo à luz muitos documentos novos né e de importante aí ééé muito importantes pra gente entender o contexto entender alguns personagens. um deles é o podcast da CBN com alguns áudios inéditos que embasaram os livros do Hélio Gaspar- Estadão também soltou uma série de depoimentos que Manteve no seu arquivo com o compromisso de só soltar depois que todos os depoentes tivessem morrido. e nesses documentos todos fica evidente algo que também tá no seu livro que é a forte ééé participação apoio ali dos empresários ao golpe de 64 grandes empresários. ééé você acha que tem uma analogia possível com o apoio de setores do agronegócio do Comércio ou mesmo da indústria agora em 2022 23 ou lá era uma coisa muito mais organizada institucionalizada e levada a cabo realmente pela classe Empresarial (?).,o o governo não fez nada oficial Mas enfim a imprensa tá cumprindo um papel nesses 60 anos do golpe trazendo à luz muitos documentos novos né e de importante aí muito importantes pra gente entender o contexto entender alguns personagens. um deles é o podcast da CBN com alguns áudios inéditos que embasaram os livros do Hélio Gaspar- Estadão também soltou uma série de depoimentos que Manteve no seu arquivo com o compromisso de só soltar depois que todos os depoentes tivessem morrido. e nesses documentos todos fica evidente algo que também tá no seu livro que é a forte participação apoio ali dos empresários ao golpe de 64 grandes empresários. você acha que tem uma analogia possível com o apoio de setores do agronegócio do Comércio ou mesmo da indústria agora em 2022 23 ou lá era uma coisa muito mais organizada institucionalizada e levada a cabo realmente pela classe Empresarial (?).,70,52.34375,49.21875,17.65625,20.78125
280,Heloisa_Starling,Heloisa Starling,Olha eu- Nós não sabemos ainda o tamanho da Conspiração agora e quais são os componentes os integrantes dessa conspiração né (.) a- a primeira vista ééé é muito muito talvez mais segmentado do que em 64. E aí você tem um grande cientista político que fez talvez o livro mais importante sobre 64 que é o René Dreifuss que fez o 1964 a conquista do estado (.) em que ele mostra para nós Como que foi a conspiração entre os empresários a criação do Instituto de Pesquisas e estudos sociais com dois eixos Brasília e Rio de Janeiro. e E aí você tem empresário você tem banc- banqueiro Você tem o capital internacional entrando ééé porque eles vão botar muito dinheiro eles criam propaganda filme ééé mobilizam as mulheres conservadoras ééé e criam recursos põe dinheiro na mão da campanha da mulher Democrata da Camde. então a- e se articulam e o projeto de Brasil sai de dentro do IPES né (.) então:: se você olhar a tomada do Poder eu quero fazer um capítulo sobre o IPES né contar essa história dos empresários. se você- e eles se espalham pelo Brasil você tem um IPES Minas um IPES Rio Grande do Sul um IPES São- IPES São Paulo e o IPES Rio Pernambuco. e tem uma coisa que é interessante que além da da disso é que na hora que você olha a ocupação do Poder a nossa última etapa do golpe você vai ver os militares ocupando o executivo e os representantes dos empresários ou os próprios empresários ocupando todo o planejamento toda a política econômica como é que- E aí viabilizando um projeto de Brasil que talvez seja também a diferença entre 64 não sei o que que vocês acham E- E hoje quer dizer (.) 64 tem um projeto de Brasil nós podemos concordar ou discordar e hoje não tem futuro.,Olha eu- Nós não sabemos ainda o tamanho da Conspiração agora e quais são os componentes os integrantes dessa conspiração né a- a primeira vista é muito muito talvez mais segmentado do que em 64. E aí você tem um grande cientista político que fez talvez o livro mais importante sobre 64 que é o René Dreifuss que fez o 1964 a conquista do estado em que ele mostra para nós Como que foi a conspiração entre os empresários a criação do Instituto de Pesquisas e estudos sociais com dois eixos Brasília e Rio de Janeiro. e E aí você tem empresário você tem banc- banqueiro Você tem o capital internacional entrando porque eles vão botar muito dinheiro eles criam propaganda filme mobilizam as mulheres conservadoras e criam recursos põe dinheiro na mão da campanha da mulher Democrata da Camde. então a- e se articulam e o projeto de Brasil sai de dentro do IPES né então se você olhar a tomada do Poder eu quero fazer um capítulo sobre o IPES né contar essa história dos empresários. se você- e eles se espalham pelo Brasil você tem um IPES Minas um IPES Rio Grande do Sul um IPES São- IPES São Paulo e o IPES Rio Pernambuco. e tem uma coisa que é interessante que além da da disso é que na hora que você olha a ocupação do Poder a nossa última etapa do golpe você vai ver os militares ocupando o executivo e os representantes dos empresários ou os próprios empresários ocupando todo o planejamento toda a política econômica como é que- E aí viabilizando um projeto de Brasil que talvez seja também a diferença entre 64 não sei o que que vocês acham E- E hoje quer dizer 64 tem um projeto de Brasil nós podemos concordar ou discordar e hoje não tem futuro.,0,40.234375,26.3671875,40.234375,26.3671875
281,Heloisa_Starling,Vera Magalhães,sim o Neif pediu Depois todo mundo dier conversar.,sim o Neif pediu Depois todo mundo dier conversar.,100,52.734375,52.734375,47.265625,47.265625
282,Heloisa_Starling,Neif Haddad,eu passei passei na padaria ontem sentaram dois rapaz do meu lado lado esquerdo e um virou pro outro e falou como é que esse Golpe de 64 mexe com a minha vida hoje (?) eu fiquei com isso na cabeça e falei vou levar essa pergunta pra Eloí amanhã.,eu passei passei na padaria ontem sentaram dois rapaz do meu lado lado esquerdo e um virou pro outro e falou como é que esse Golpe de 64 mexe com a minha vida hoje (?) eu fiquei com isso na cabeça e falei vou levar essa pergunta pra Eloí amanhã.,100,34.5703125,34.5703125,65.4296875,65.4296875
283,Heloisa_Starling,Heloisa Starling,ah que coisa né.,ah que coisa né.,100,0.518798828125,0.518798828125,99.481201171875,99.481201171875
284,Heloisa_Starling,Neif Haddad,minimizando é isso ele tava minimizando ele falou Qual o efeito de desse acontecimento de 60 anos atrás na minha vida hoje (?) pensando nesse rapaz do balcão da padaria como brasileiro.,minimizando é isso ele tava minimizando ele falou Qual o efeito de desse acontecimento de 60 anos atrás na minha vida hoje (?) pensando nesse rapaz do balcão da padaria como brasileiro.,100,24.31640625,24.31640625,75.68359375,75.68359375
285,Heloisa_Starling,Heloisa Starling,sim o efeito é (.) se esse Golpe de 64 ééé se completa ele não vai poder ver os filmes que ele quer ele não vai poder ler os livros que ele quer e nem ouvir as músicas que ele quer para começar a conversa. ele vai ter uma uma escola ele corre o risco de ter uma escola ééé em que ele ééé não vai aprender o que talvez seja o mais importante na escola que é pensar- pensar com a própria cabeça né ser dono do próprio nariz imaginar ser capaz de imaginar as questões porque ééé você vai fechar esse escopo né. e e ele corre o- isso mexe com a vida dele também porque ele corre o risco de ter restrições ahn na sua no tanto no seu exercício na sua vida democrática né ééé na sua como cidadão né. Mas ele também corre um risco ééé de ter restrições de entrar e sair de ir para outros países ééé como é que eu vou fazer entendeu (?) se eu não fizer determinadas coisas eu não vou ter emprego. então:: um um um uma estrutura autoritária ééé intervém na de cara no filme que ele quer ver né (.) então:: eu fico pensando que a gente talvez pudesse dizer isso para ele sim tá,sim o efeito é se esse Golpe de 64 se completa ele não vai poder ver os filmes que ele quer ele não vai poder ler os livros que ele quer e nem ouvir as músicas que ele quer para começar a conversa. ele vai ter uma uma escola ele corre o risco de ter uma escola em que ele não vai aprender o que talvez seja o mais importante na escola que é pensar- pensar com a própria cabeça né ser dono do próprio nariz imaginar ser capaz de imaginar as questões porque você vai fechar esse escopo né. e e ele corre o- isso mexe com a vida dele também porque ele corre o risco de ter restrições na sua no tanto no seu exercício na sua vida democrática né na sua como cidadão né. Mas ele também corre um risco de ter restrições de entrar e sair de ir para outros países como é que eu vou fazer entendeu (?) se eu não fizer determinadas coisas eu não vou ter emprego. então um um um uma estrutura autoritária intervém na de cara no filme que ele quer ver né então eu fico pensando que a gente talvez pudesse dizer isso para ele sim tá,15,69.53125,67.1875,54.53125,52.1875
286,Heloisa_Starling,Vera Magalhães,diga Mário (.) vou ver o Mário foi o primeiro que apareceu no meu campo de visão depois vocês meninos.,diga Mário vou ver o Mário foi o primeiro que apareceu no meu campo de visão depois vocês meninos.,95,49.609375,49.609375,45.390625,45.390625
287,Heloisa_Starling,Mário Medeiros,Eloí ééé essa história do colaboracionismo civil ao golpe ééé 60 anos atrás quer dizer a figura dos empresários figura de banqueiros já é algo relativamente conhecido (.) operação Oban enfim (..) agora ééé tem um dado do seu livro que é interessante que você chama atenção por exemplo o fato de que na Escola de Engenharia da UFMG você diz que eram fabricadas a- armas né armamento para o golpe (..) Granada (.) Granada né (..) ééé com o apoio então:: de professores e estudantes daquela Escola de Engenharia. no caso por exemplo do Atos- dos atos institucionais ou do Ministério da Justiça são professores da USP de direito que assumem ééé vagas enfim né (.) as Universidades públicas como a USP ou a própria Unicamp onde eu leciono tiveram ééé assessorias especiais de informação ligadas ao sni (.) a UFMG também. então:: acho que você traz uma uma uma informação uma coisa que a gente pouco fala tirando o livro acho que do Rodrigo pato né do seu colega a respeito das Universidades e o colaboracionismo com a a a ditadura (..) queria te ouvir um pouco mais sobre isso e o que que resta da ditadura entre nós nas universidades públicas.,Eloí essa história do colaboracionismo civil ao golpe 60 anos atrás quer dizer a figura dos empresários figura de banqueiros já é algo relativamente conhecido operação Oban enfim agora tem um dado do seu livro que é interessante que você chama atenção por exemplo o fato de que na Escola de Engenharia da UFMG você diz que eram fabricadas a- armas né armamento para o golpe Granada Granada né com o apoio então de professores e estudantes daquela Escola de Engenharia. no caso por exemplo do Atos- dos atos institucionais ou do Ministério da Justiça são professores da USP de direito que assumem vagas enfim né as Universidades públicas como a USP ou a própria Unicamp onde eu leciono tiveram assessorias especiais de informação ligadas ao sni a UFMG também. então acho que você traz uma uma uma informação uma coisa que a gente pouco fala tirando o livro acho que do Rodrigo pato né do seu colega a respeito das Universidades e o colaboracionismo com a a a ditadura queria te ouvir um pouco mais sobre isso e o que que resta da ditadura entre nós nas universidades públicas.,0,69.921875,58.59375,69.921875,58.59375
